,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,Kulzcinsky,Imbalance_Ratio
707,"Special_Conditions_at_Site|None', 'Light_Conditions|Daylight: Street light present', 'Weather_Conditions|Fine without high winds","Carriageway_Hazards|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters",0.612134802392182,0.815663542307469,0.501857637702218,0.819848235619004,1.00513041602877,0.002561596413328,1.0232287112253,0.980502743658266,0.285213309278258
708,"Special_Conditions_at_Site|None', 'Number_of_Casualties|1', 'Did_Police_Officer_Attend_Scene_of_Accident|Yes","Carriageway_Hazards|None', 'Pedestrian_Crossing-Human_Control|None within 50 metres",0.59099925841486,0.97811331626732,0.578357767424495,0.978609971484107,1.00050776858727,0.000293522864809,1.02321900676373,0.980502743658266,0.285213309278258
709,"Special_Conditions_at_Site|None', 'Light_Conditions|Daylight: Street light present', 'Weather_Conditions|Fine without high winds","Carriageway_Hazards|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters', 'Pedestrian_Crossing-Human_Control|None within 50 metres",0.612134802392182,0.813981195047182,0.500625827301064,0.817835916769724,1.00473563977399,0.002359609319905,1.02116071211288,0.980502743658266,0.285213309278258
710,"Special_Conditions_at_Site|None', 'Number_of_Casualties|1', 'Accident_Severity|3', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters",Carriageway_Hazards|None,0.528464301384905,0.982690711958483,0.519505012130687,0.983046557296795,1.00036211326105,0.000188051558112,1.02098956209318,0.980502743658266,0.285213309278258
711,"Carriageway_Hazards|None', 'Pedestrian_Crossing-Human_Control|None within 50 metres', 'Did_Police_Officer_Attend_Scene_of_Accident|Yes","Special_Conditions_at_Site|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters",0.799524327152967,0.810612090704168,0.651128657304614,0.81439505364799,1.0046667980742,0.003024570902304,1.02038180026004,0.980502743658266,0.285213309278258
713,"Special_Conditions_at_Site|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters', 'Pedestrian_Crossing-Human_Control|None within 50 metres', 'Number_of_Casualties|1', 'Accident_Severity|3",Carriageway_Hazards|None,0.527236900806189,0.982690711958483,0.518293045930506,0.983036363991201,1.00035174040877,0.000182240506488,1.02037605808913,0.980502743658266,0.285213309278258
715,"Special_Conditions_at_Site|None', 'Road_Type|Single carriageway', 'Accident_Severity|3","Carriageway_Hazards|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters",0.621286653892881,0.815663542307469,0.508919968337475,0.819138742396389,1.00426058038476,0.002159095434853,1.01921472920716,0.980502743658266,0.285213309278258
717,"Special_Conditions_at_Site|None', 'Did_Police_Officer_Attend_Scene_of_Accident|Yes","Carriageway_Hazards|None', 'Pedestrian_Crossing-Human_Control|None within 50 metres",0.797306921436808,0.97811331626732,0.780182110967302,0.978521683420676,1.0004175049522,0.000325593957857,1.01901299628613,0.980502743658266,0.285213309278258
718,"Special_Conditions_at_Site|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters","Carriageway_Hazards|None', 'Pedestrian_Crossing-Human_Control|None within 50 metres', 'Did_Police_Officer_Attend_Scene_of_Accident|Yes",0.810612090704168,0.799524327152967,0.651128657304614,0.803255545743201,1.0046667980742,0.003024570902304,1.01896479676812,0.980502743658266,0.285213309278258
719,"Carriageway_Hazards|None', 'Pedestrian_Crossing-Physical_Facilities|No physical crossing within 50 meters', 'Pedestrian_Crossing-Human_Control|None within 50 metres",Special_Conditions_at_Site|None,0.813981195047182,0.976026735283504,0.794813901818243,0.97645241272702,1.00043613297477,0.000346493434178,1.01807732735339,0.980502743658266,0.285213309278258
